            220	  11675	    600
            221	  11675	    600
            222	  11800	    600
            223	  11900	    700
            224	  12350	    700
            225	  12350	    300
            226	  12700	    300
            227	  12700	      0
            228	  12875	      0
            229	  12875	      0
            230	  13150	      0
            231	  13150	      0
            232	  12975	      0
            233	  12975	      0
            234	  13225	      0
            235	  13225	      0
            236	  13275	      0
            237	  13150	      0
            238	  13150	      0
            239	  13400	      0
            240	  13400	      0
            241	  13700	      0
            242	  13700	      0
            243	  13750	      0
            244	  13750	      0
            245	  13750	      0
            246	  13325	      0
            247	  13325	    300
            248	  13150	    300
            249	  13150	    700
            250	  13050	    700
            251	  13050	   1200
            252	  12825	   1200
            253	  12825	   1500
            254	  12975	   1500
            255	  13050	   1400
            256	  13050	   1400
            257	  13275	   1300
            258	  13275	   1300
            259	  13700	   1200
            260	  13700	   1200
            261	  14025	   1000
            262	  14150	   1000
            263	  14150	    800
            264	  14225	    800
            265	  14225	    800
            266	  14425	    800
            267	  14425	    900
            268	  14425	    900
            269	  14350	   1100
            270	  14350	   1100
            271	  14225	   1400
            272	  14225	   1400
            273	  14225	   1700
            274	  14350	   1700
            275	  14350	   2000
            276	  14225	   2000
            277	  14225	   2100
            278	  14225	   2100
            279	  14350	   2100
            280	  14350	   2100
            281	  13825	   1800
            282	  13825	   1800
            283	  13625	    800
            284	  13450	    800
            285	  13450	      0
            286	  13100	      0
            287	  13100	    100
            288	  13225	    100
            289	  13225	   1900
            290	  13150	   1900
            291	  13150	   2500
            292	  12550	   2500
            293	  12550	   2600
            294	  12000	   2600
            295	  12000	   3100
            296	  11200	   3100
            297	  11200	   3500
            298	  10675	   3500
            299	  10675	   3500
            300	  10825	   3500
            301	  10825	   3900
            302	  10825	   3900
            303	  10600	   4500
            304	  10600	   4500
            305	  10650	   4800
            306	  10650	   4800
            307	  10450	   4100
            308	  10450	   4100
            309	  10450	   2800
            310	  10525	   2800
            311	  10525	   2000
            312	  10575	   2000
            313	  10575	   2100
            314	  11000	   2100
            315	  11000	   2500
            316	  12550	   2500
            317	  12550	   2300
            318	  13325	   2300
            319	  14025	   1500
            320	  14025	   1500
            321	  14025	   1000
            322	  14275	   1000
            323	  14500	   1400
            324	  14575	   1400
            325	  14575	   1600
            326	  14700	   1600
            327	  14700	   1000
            328	  14850	   1000
            329	  14850	    800
            330	  14700	    800
            331	  14350	   1400
            332	  14350	   1400
            333	  14275	   1500
            334	  13700	   1500
            335	  13700	   1100
            336	  13050	   1100
            337	  13050	    600
            338	  12000	    600
            339	  12000	      0
            340	  12000	      0
            341	  12000	      0
            342	  12150	      0
            343	  12150	      0
            344	  11675	      0
            345	  11675	      0
            346	  11225	      0
            347	  11225	      0
            348	  11225	      0
            349	  10750	      0
            350	  10750	      0
            351	  10650	      0
            352	  10650	      0
            353	  10025	      0
            354	  10025	      0
            355	  10025	      0
            356	  10100	      0
            357	  10100	      0
            358	  10875	      0
            359	  10875	    400
            360	  10875	    400
            361	  10875	    600
            362	  12100	    600
            363	  12100	    300
            364	  12000	    300
            365	  12000	      0
            366	  12875	      0
            367	  12875	      0
            368	  12250	      0
            369	  12250	      0
            370	  12300	      0
            371	  12300	      0
            372	  11550	      0
            373	  11550	      0
            374	  11500	      0
            375	  11500	    100
            376	  11575	    100
            377	  11575	    700
            378	  11800	    700
            379	  11800	    700
            380	  12000	    700
            381	  12000	    300
            382	  13100	    300
            383	  13100	      0
            384	  13400	      0
            385	  14075	      0
            386	  14075	      0
            387	  14500	      0
            388	  14500	      0
            389	  14625	      0
            390	  14700	      0
            391	  14700	    600
            392	  14275	    600
            393	  14275	   1300
            394	  13950	   1300
            395	  13950	   1700
            396	  13450	   1700
            397	  13450	   1600
            398	  13450	   1600
            399	  13525	   1000
            400	  13525	   1000
            401	  13750	    200
            402	  13750	    200
            403	  14025	      0
            404	  14275	      0
            405	  14275	      0
            406	  14500	      0
            407	  14500	    800
            408	  14625	    800
            409	  14625	   1500
            410	  14625	   1500
            411	  14500	   1400
            412	  14500	   1400
            413	  13700	    600
            414	  12925	    600
            415	  12925	      0
            416	  13225	      0
            417	  13225	      0
            418	  13525	      0
            419	  13525	      0
            420	  14075	      0
            421	  14500	    400
            422	  14500	    400
            423	  14700	   1200
            424	  14700	   1200
            425	  14850	   1400
            426	  14925	   1400
            427	  14925	   1000
            428	  15150	   1000
            429	  15150	    400
            430	  15150	    400
            431	  15225	      0
            432	  15225	      0
            433	  15300	      0
            434	  15075	      0
            435	  15075	    300
            436	  14575	    300
            437	  14425	   1100
            438	  14425	   1100
            439	  14075	   1400
            440	  14075	   1400
            441	  13825	   1100
            442	  13825	   1100
            443	  13525	    900
            444	  13275	    900
            445	  13275	    700
            446	  13225	    700
            447	  13225	    800
            448	  13150	    800
            449	  13150	   1300
            450	  13050	   1300
            451	  13050	   1900
            452	  12925	   1900
            453	  12925	   1900
            454	  12775	   1900
            455	  12775	   1300
            456	  12650	   1300
            457	  12650	   1000
            458	  12600	   1000
            459	  12925	   1000
            460	  12925	   1000
            461	  13225	   1000
            462	  13225	   1000
            463	  13400	   1000
            464	  13400	   1000
            465	  13900	   1400
            466	  14775	   1400
            467	  14775	   2000
            468	  15000	   2000
            469	  15000	   2100
            470	  15075	   2100
            471	  15225	   1600
            472	  15225	   1600
            473	  15375	   1200
            474	  15625	   1200
            475	  15625	   1000
            476	  15700	   1000
            477	  15875	    700
            478	  15875	    700
            479	  15800	    400
            480	  15625	    400
            481	  15625	    300
            482	  15550	    300
            483	  15550	    100
            484	  15550	    100
            485	  15700	      0
            486	  15625	      0
            487	  15625	    300
            488	  15700	    300
            489	  15700	    600
            490	  15700	    600
            491	  15475	    400
            492	  15475	    400
            493	  15375	      0
            494	  15300	      0
            495	  15300	      0
            496	  15075	      0
            497	  15225	      0
            498	  15225	      0
            499	  15150	      0
            500	  15150	      0
            501	  15075	    400
            502	  15150	    400
            503	  15150	    800
            504	  15150	    800
            505	  15150	    900
            506	  15150	    900
            507	  15225	    700
            508	  15300	    700
            509	  15300	    500
            510	  15300	    500
            511	  15300	    400
            512	  15300	    400
            513	  15475	    600
            514	  15475	    600
            515	  15550	    900
            516	  15700	    900
            517	  15700	   1200
            518	  15700	   1200
            519	  15700	   1500
            520	  15700	   1500
            521	  15875	   1500
            522	  15800	   1500
            523	  15800	   1400
            524	  15875	   1400
            525	  15950	   1300
            526	  15950	   1300
            527	  15950	   1300
            528	  16050	   1300
            529	  16050	   1300
            530	  16225	   1300
            531	  16050	   1300
            532	  16050	   1300
            533	  16050	   1500
            534	  16225	   1500
            535	  16125	   1500
            536	  16300	   1500
            537	  16125	   1100
            538	  16125	   1100
            539	  16225	    700
            540	  15950	    700
            541	  15950	    500
            542	  16225	    500
            543	  16400	    800
            544	  16400	    800
            545	  16475	   1600
            546	  16475	   1600
            547	  16575	   2600
            548	  16575	   2600
            549	  16300	   2900
            550	  16300	   2900
            551	  16300	   2300
            552	  16400	   2300
            553	  16575	   1800
            554	  16575	   1800
            555	  16575	   1700
            556	  16675	   1700
            557	  16675	   1700
            558	  16675	   1700
            559	  16675	   1900
            560	  16675	   1900
            561	  16300	   2100
            562	  16400	   2100
            563	  16475	   1700
            564	  16475	   1700
            565	  16475	   1400
            566	  16400	   1400
            567	  16575	   1500
            568	  16575	   1500
            569	  16475	   1500
            570	  16475	   1500
            571	  16475	   1200
            572	  16400	   1200
            573	  16400	    800
            574	  15950	    800
            575	  16050	    500
            576	  16050	    500
            577	  16050	    400
            578	  16125	    400
            579	  16125	    600
            580	  16125	    600
            581	  16225	   1000
            582	  16225	   1000
            583	  15875	   1200
            584	  16225	   1200
            585	  16225	   1100
            586	  16050	   1100
            587	  15950	    900
            588	  15950	    900
            589	  15950	   1200
            590	  15625	   1200
            591	  15625	   1800
            592	  15375	   1800
            593	  14625	   1800
            594	  14625	   1800
            595	  14575	   1200
            596	  14575	   1200
            597	  14225	    600
            598	  13750	    600
            599	  13750	    400
            600	  13525	    400
            601	  13525	    300
            602	  13450	    300
            603	  13450	    400
            604	  13325	    400
            605	  13325	    500
            606	  13150	    500
            607	  13150	    400
            608	  12825	    400
            609	  12700	    600
            610	  12700	    600
            611	  12150	    800
            612	  12150	    800
            613	  11450	    800
            614	  11450	    800
            615	  11450	    600
            616	  11025	    600
            617	  11025	    400
            618	  10800	    400
            619	  10800	    300
            620	  10350	    300
            621	  10350	    200
            622	  10350	    200
            623	  10075	    100
            624	  10075	    100
            625	   9750	    200
            626	   9750	    200
            627	  10000	    500
            628	  10000	    500
            629	  10000	    600
            630	  11025	    600
            631	  11025	    700
            632	  11575	    700
            633	  11575	   1100
            634	  12400	   1100
            635	  13325	   1500
            636	  13325	   1500
            637	  15225	   1800
            638	  15225	   1800
            639	  15550	   1800
            640	  15800	   1800
            641	  15800	   1700
            642	  16050	   1700
            643	  16400	   1600
            644	  16400	   1600
            645	  16225	   1300
            646	  16575	   1300
            647	  16125	   1400
            648	  16125	   1400
            649	  16225	   1700
            650	  16475	   1700
            651	  16475	   1700
            652	  16225	   1700
            653	  16050	   1700
            654	  16050	   1700
            655	  15700	   1800
            656	  15800	   1800
            657	  15800	   2000
            658	  15225	   2000
            659	  15225	   1900
            660	  15625	   1900
            661	  15625	   1600
            662	  15625	   1600
            663	  15625	   1300
            664	  15625	   1300
            665	  15625	   1200
            666	  15550	   1200
            667	  15475	   1400
            668	  15475	   1400
            669	  15150	   1700
            670	  14700	   1700
            671	  14700	   1800
            672	  13450	   1800
            673	  13450	   1900
            674	  13525	   1900
            675	  13525	   1900
            676	  13525	   1900
            677	  13525	   1800
            678	  12875	   1800
            679	  13450	   1700
            680	  13450	   1700
            681	  13450	   1700
            682	  13950	   1700
            683	  14425	   2000
            684	  14425	   2000
            685	  14075	   2400
            686	  14425	   2400
            687	  14425	   2600
            688	  14225	   2600
            689	  14225	   2600
            690	  14575	   2600
            691	  14575	   2500
            692	  14575	   2500
            693	  14625	   2400
            694	  15225	   2400
            695	  15225	   2600
            696	  15300	   2600
            697	  15300	   2700
            698	  15000	   2700
            699	  14625	   2100
            700	  14625	   2100
            701	  14625	   1700
            702	  14775	   1700
            703	  14925	   1800
            704	  15225	   1800
            705	  15225	   1900
            706	  15075	   1900
            707	  15225	   2000
            708	  15225	   2000
            709	  15375	   2500
            710	  15625	   2500
            711	  15625	   2900
            712	  15800	   2900
            713	  15700	   2700
            714	  15700	   2700
            715	  15800	   2300
            716	  15700	   2300
            717	  15700	   2000
            718	  15800	   2000
            719	  15950	   1700
            720	  15950	   1700
            721	  16225	   1400
            722	  16300	   1400
            723	  16300	   1500
            724	  16475	   1500
            725	  16575	   1700
            726	  16575	   1700
            727	  16750	   1900
            728	  16850	   1900
            729	  16850	   2100
            730	  16950	   2100
            731	  17050	   2200
            732	  17150	   2200
            733	  17150	   2200
            734	  17050	   2200
            735	  17150	   2200
            736	  17150	   2200
            737	  17050	   2000
            738	  16675	   2000
            739	  16675	   1900
            740	  15800	   1900
            741	  15375	   1900
            742	  15375	   1900
            743	  16125	   1900
            744	  15625	   1900
            745	  15625	   1900
            746	  15375	   1900
            747	  15375	   1700
            748	  15375	   1700
            749	  15700	   1400
            750	  15300	   1400
            751	  15300	   1200
            752	  15075	   1200
            753	  15000	   1200
            754	  15000	   1200
            755	  14775	   1400
            756	  14775	   1400
            757	  14575	   1700
            758	  15075	   1700
            759	  15075	   1900
            760	  15075	   1900
            761	  15075	   2200
            762	  15000	   2200
            763	  14775	   2600
            764	  14775	   2600
            765	  14075	   2900
            766	  14075	   2900
            767	  14275	   2700
            768	  14025	   2700
            769	  14025	   2600
            770	  14075	   2600
            771	  14075	   2500
            772	  14225	   2500
            773	  14350	   2500
            774	  14350	   2500
            775	  14350	   2600
            776	  14350	   2600
            777	  14350	   2600
            778	  13900	   2600
            779	  13900	   2500
            780	  14150	   2500
            781	  14150	   2500
            782	  14425	   2500
            783	  14500	   2500
            784	  14500	   2500
            785	  14625	   2500
            786	  14625	   2500
            787	  14925	   2500
            788	  15000	   2500
            789	  15000	   2600
            790	  15075	   2600
            791	  14850	   2700
            792	  14850	   2700
            793	  14700	   2700
            794	  14700	   2700
            795	  14700	   2700
            796	  14700	   2700
            797	  14700	   2900
            798	  15075	   2900
            799	  15075	   3100
            800	  15375	   3100
            801	  15375	   3300
            802	  15700	   3300
            803	  15875	   3200
            804	  16125	   3200
            805	  16125	   3000
            806	  16225	   3000
            807	  16225	   3000
            808	  16400	   3000
            809	  16400	   2800
            810	  16300	   2800
            811	  16125	   2700
            812	  16125	   2700
            813	  15475	   2800
            814	  15475	   2800
            815	  15300	   2900
            816	  15300	   2900
            817	  15300	   3000
            818	  15150	   3000
            819	  15150	   3100
            820	  15150	   3100
            821	  15000	   3100
            822	  15000	   3100
            823	  14775	   3000
            824	  14500	   3000
            825	  14500	   2800
            826	  14075	   2800
            827	  14075	   2500
            828	  13825	   2500
            829	  13450	   2200
            830	  13450	   2200
            831	  13525	   2000
            832	  13525	   2000
            833	  13575	   1900
            834	  13575	   1900
            835	  13525	   2000
            836	  13825	   2000
            837	  13825	   2200
            838	  14275	   2200
            839	  14275	   2400
            840	  14350	   2400
            841	  14700	   2500
            842	  14700	   2500
            843	  14700	   2400
            844	  14700	   2400
            845	  14925	   2300
            846	  14925	   2300
            847	  14925	   2500
            848	  15150	   2500
            849	  15225	   3000
            850	  15225	   3000
            851	  15075	   3300
            852	  15075	   3300
            853	  14225	   3400
            854	  14275	   3400
            855	  14275	   3600
            856	  14350	   3600
            857	  14350	   3500
            858	  13900	   3500
            859	  14275	   3300
            860	  14275	   3300
            861	  14225	   3100
            862	  14225	   3100
            863	  14625	   3800
            864	  14850	   3800
            865	  14850	   4900
            866	  14775	   4900
            867	  14775	   5400
            868	  14925	   5400
            869	  14925	   4800
            870	  14700	   4800
            871	  14625	   3600
            872	  14625	   3600
            873	  14500	   2100
            874	  15000	   2100
            875	  15000	   1100
            876	  15225	   1100
            877	  15550	    900
            878	  15550	    900
            879	  15700	   1200
            880	  15700	   1200
            881	  15700	   1300
            882	  16050	   1300
            883	  16050	   1200
            884	  16050	   1200
            885	  15875	   1000
            886	  15800	   1000
            887	  15800	    800
            888	  15700	    800
            889	  15700	    800
            890	  15700	    800
            891	  15625	   1000
            892	  15625	   1000
            893	  15550	   1500
            894	  15475	   1500
            895	  15475	   2300
            896	  14850	   2300
            897	  14850	   2900
            898	  14775	   2900
            899	  14350	   3500
            900	  14350	   3500
            901	  14350	   3800
            902	  13950	   3800
            903	  13950	   3900
            904	  13950	   3900
            905	  13950	   3800
            906	  13900	   3800
            907	  13900	   3600
            908	  13950	   3600
            909	  13950	   3500
            910	  13900	   3500
            911	  13950	   3500
            912	  13950	   3500
            913	  13700	   3600
            914	  13700	   3600
            915	  13325	   3600
            916	  13100	   3600
            917	  13100	   3400
            918	  13275	   3400
            919	  13275	   3000
            920	  13225	   3000
            921	  13225	   3100
            922	  13325	   3100
            923	  13325	   3300
            924	  13275	   3300
            925	  13275	   3500
            926	  12925	   3500
            927	  12600	   3800
            928	  12600	   3800
            929	  12500	   4100
            930	  12500	   4100
            931	  12650	   4300
            932	  12650	   4300
            933	  12975	   4200
            934	  12975	   4200
            935	  13575	   3500
            936	  13575	   3500
            937	  13950	   2800
            938	  14150	   2800
            939	  14150	   2400
            940	  14425	   2400
            941	  14425	   2300
            942	  13950	   2300
            943	  14075	   2400
            944	  14075	   2400
            945	  13700	   2800
            946	  13700	   2800
            947	  13825	   3400
            948	  13825	   3400
            949	  13050	   3900
            950	  13275	   3900
            951	  13275	   4300
            952	  13950	   4300
            953	  13950	   4600
            954	  14500	   4600
            955	  14500	   4800
            956	  14150	   4800
            957	  14425	   4900
            958	  14425	   4900
            959	  14350	   5000
            960	  14350	   5000
            961	  14575	   5100
            962	  14350	   5100
            963	  14350	   5200
            964	  14350	   5200
            965	  14350	   5400
            966	  14425	   5400
            967	  14575	   5500
            968	  14575	   5500
            969	  14775	   5300
            970	  14850	   5300
            971	  14850	   5000
            972	  14700	   5000
            973	  14700	   4900
            974	  14425	   4900
            975	  14075	   4900
            976	  14075	   4900
            977	  13900	   4600
            978	  13900	   4600
            979	  14150	   4300
            980	  14150	   4300
            981	  14075	   4200
            982	  14075	   4200
            983	  14075	   4200
            984	  13900	   4200
            985	  13900	   4300
            986	  13575	   4300
            987	  13575	   4500
            988	  13325	   4500
            989	  13450	   4900
            990	  13450	   4900
            991	  13750	   5400
            992	  13750	   5400
            993	  14275	   5600
            994	  14350	   5600
            995	  14350	   5600
            996	  14575	   5600
            997	  14575	   5300
            998	  14275	   5300
            999	  14350	   5000
           1000	  14350	   5000
           1001	  14150	   4700
           1002	  14150	   4700
           1003	  14150	   4800
           1004	  14150	   4800
           1005	  13825	   5000
           1006	  13750	   5000
           1007	  13750	   5000
           1008	  13450	   5000
           1009	  13450	   4700
           1010	  13450	   4700
           1011	  13450	   4500
           1012	  13100	   4500
           1013	  13100	   4100
           1014	  13100	   4100
           1015	  12600	   3800
           1016	  12600	   3800
           1017	  12500	   3500
           1018	  12500	   3500
           1019	  12050	   3700
           1020	  12050	   3700
           1021	  12200	   4000
           1022	  12200	   4000
           1023	  12100	   4300
           1024	  12100	   4300
           1025	  12300	   4200
           1026	  12300	   4200
           1027	  12600	   4000
           1028	  12600	   4000
           1029	  12825	   3900
           1030	  12825	   3900
           1031	  13450	   4200
           1032	  13450	   4200
           1033	  13950	   4700
           1034	  14150	   4700
           1035	  14150	   4700
           1036	  14075	   4700
           1037	  14075	   4500
           1038	  14025	   4500
           1039	  14075	   4300
           1040	  14075	   4300
           1041	  14225	   4200
           1042	  14225	   4200
           1043	  14575	   4000
           1044	  14075	   4000
           1045	  14075	   4000
           1046	  13950	   4000
           1047	  13950	   4100
           1048	  13100	   4100
           1049	  13100	   4500
           1050	  12700	   4500
           1051	  12700	   4700
           1052	  12350	   4700
           1053	  12350	   4200
           1054	  12450	   4200
           1055	  12450	   3000
           1056	  12600	   3000
           1057	  13100	   2700
           1058	  13100	   2700
           1059	  12925	   3500
           1060	  12925	   3500
           1061	  13575	   4000
           1062	  13575	   4000
           1063	  13625	   4200
           1064	  13625	   4200
           1065	  13400	   4700
           1066	  13575	   4700
           1067	  13575	   5000
           1068	  12975	   5000
           1069	  12975	   4600
           1070	  12875	   4600
           1071	  12875	   3800
           1072	  12600	   3800
           1073	  12600	   3600
           1074	  12450	   3600
           1075	  12450	   4100
           1076	  12700	   4100
           1077	  12700	   4500
           1078	  12775	   4500
           1079	  12775	   4400
           1080	  13050	   4400
           1081	  13050	   4500
           1082	  13050	   4500
           1083	  12925	   4900
           1084	  12925	   4900
           1085	  13225	   4900
           1086	  13225	   4900
           1087	  13100	   4600
           1088	  13100	   4600
           1089	  12925	   4400
           1090	  12925	   4400
           1091	  12650	   4300
           1092	  12700	   4300
           1093	  12700	   4400
           1094	  12450	   4400
           1095	  12450	   4600
           1096	  12500	   4600
           1097	  12500	   5000
           1098	  12600	   5000
           1099	  12600	   5100
           1100	  13050	   5100
           1101	  13050	   4800
           1102	  13150	   4800
           1103	  13150	   4300
           1104	  13450	   4300
           1105	  13700	   3900
           1106	  13700	   3900
           1107	  14150	   3700
           1108	  14150	   3700
           1109	  14275	   4000
           1110	  14275	   4000
           1111	  13950	   4400
           1112	  14025	   4400
           1113	  14025	   4500
           1114	  13625	   4500
           1115	  13625	   4000
           1116	  13400	   4000
           1117	  13400	   2800
           1118	  13050	   2800
           1119	  13050	   1900
           1120	  12825	   1900
           1121	  12925	   2200
           1122	  12925	   2200
           1123	  13275	   3100
           1124	  13275	   3100
           1125	  13225	   4000
           1126	  13225	   4000
           1127	  13575	   4500
           1128	  14075	   4500
           1129	  14075	   4400
           1130	  14275	   4400
           1131	  14275	   3900
           1132	  14350	   3900
           1133	  14425	   2400
           1134	  14425	   2400
           1135	  14775	    900
           1136	  14775	    900
           1137	  14700	    400
           1138	  14625	    400
           1139	  14625	    800
           1140	  14925	    800
           1141	  14925	   1300
           1142	  15150	   1300
           1143	  15225	   2000
           1144	  15225	   2000
           1145	  15000	   2600
           1146	  14625	   2600
           1147	  14625	   2900
           1148	  13950	   2900
           1149	  13950	   2700
           1150	  14150	   2700
           1151	  14500	   2400
           1152	  14500	   2400
           1153	  14700	   2400
           1154	  14700	   2400
           1155	  14850	   2600
           1156	  14700	   2600
           1157	  14700	   3100
           1158	  14425	   3100
           1159	  14425	   3600
           1160	  14275	   3600
           1161	  13825	   3800
           1162	  13825	   3800
           1163	  14150	   4000
           1164	  14150	   4000
           1165	  13750	   4400
           1166	  13750	   4400
           1167	  13525	   4500
           1168	  13400	   4500
           1169	  13400	   4100
           1170	  13625	   4100
           1171	  13625	   3300
           1172	  13750	   3300
           1173	  13750	   2500
           1174	  13825	   2500
           1175	  13575	   1800
           1176	  13575	   1800
           1177	  13400	   1100
           1178	  13400	   1100
           1179	  13575	    900
           1180	  13575	    900
           1181	  13950	   1200
           1182	  14025	   1200
           1183	  14025	   1700
           1184	  13825	   1700
           1185	  13825	   2300
           1186	  13700	   2300
           1187	  13700	   2700
           1188	  13400	   2700
           1189	  13400	   2800
           1190	  13225	   2800
           1191	  13625	   2600
           1192	  13625	   2600
           1193	  13750	   2100
           1194	  13750	   2100
           1195	  14275	   1800
           1196	  14625	   1800
           1197	  14625	   1400
           1198	  14850	   1400
           1199	  14850	    900
           1200	  15000	    900
           1201	  15000	    600
           1202	  15000	    600
           1203	  15150	    600
           1204	  15075	    600
           1205	  15075	    500
           1206	  14775	    500
           1207	  14775	    600
           1208	  14850	    600
           1209	  14275	   1200
           1210	  14275	   1200
           1211	  13900	   1900
           1212	  13900	   1900
           1213	  13825	   2100
           1214	  14025	   2100
           1215	  14025	   2100
           1216	  14425	   2100
           1217	  14425	   2100
           1218	  14500	   2100
           1219	  14275	   2000
           1220	  14275	   2000
           1221	  14025	   1900
           1222	  14025	   1900
           1223	  14275	   2000
           1224	  14275	   2000
           1225	  14075	   2200
           1226	  13625	   2200
           1227	  13625	   2100
           1228	  13325	   2100
           1229	  13325	   1800
           1230	  13100	   1800
           1231	  13100	   1600
           1232	  13325	   1600
           1233	  13700	   1600
           1234	  13700	   1600
           1235	  13825	   1800
           1236	  13825	   1800
           1237	  13950	   1800
           1238	  13950	   1800
           1239	  13900	   1700
           1240	  13400	   1700
           1241	  13400	   1500
           1242	  12875	   1500
           1243	  12875	   1500
           1244	  12350	   1500
           1245	  12350	   1600
           1246	  12300	   1600
           1247	  12300	   1700
           1248	  12250	   1700
           1249	  12250	   1600
           1250	  12250	   1600
           1251	  12250	   1400
           1252	  12975	   1400
           1253	  12975	   1500
           1254	  13625	   1500
           1255	  13700	   1800
           1256	  13700	   1800
           1257	  13750	   2100
           1258	  13750	   2100
           1259	  13900	   2000
           1260	  13900	   2000
           1261	  13950	   1700
           1262	  13950	   1700
           1263	  13950	   1400
           1264	  14225	   1400
           1265	  14225	   1100
           1266	  14075	   1100
           1267	  14500	   1100
           1268	  14500	   1100
           1269	  14850	   1100
           1270	  14850	   1100
           1271	  15150	   1100
           1272	  15150	   1100
           1273	  15150	   1100
           1274	  15150	   1100
           1275	  14925	   1200
           1276	  14925	   1200
           1277	  14700	   1600
           1278	  14700	   1600
           1279	  14500	   1900
