169.897	27.1562
169.033	27.1562
169.033	27.3893
168.745	27.8555
169.033	28.0886
169.321	28.7879
169.897	29.2541
171.626	29.2541
173.93	29.2541
175.658	29.7203
176.523	30.4196
177.387	31.352
178.251	32.5175
178.539	33.9161
178.827	35.5478
179.403	36.7133
185.453	37.6457
182.572	38.8112
182.284	40.2098
182.86	41.3753
184.012	42.3077
185.453	41.8415
185.741	41.3753
184.877	40.4429
182.86	38.1119
180.267	39.7436
171.626	40.2098
171.049	42.5408
170.761	47.2028
170.761	50.2331
169.321	52.331
171.049	54.4289
171.626	55.1282
172.49	55.1282
171.337	55.1282
170.473	55.1282
170.761	55.1282
170.761	55.1282
172.49	56.0606
174.218	57.9254
174.794	60.9557
173.93	63.2867
173.93	64.2191
173.93	64.2191
173.93	64.2191
173.354	64.2191
176.235	63.986
180.556	64.2191
183.436	64.9184
182.572	65.6177
181.42	67.4825
179.979	65.3846
179.403	64.9184
178.827	34.3823
170.761	33.9161
159.239	34.3823
154.342	34.6154
151.749	36.014
150.309	37.1795
150.021	38.345
149.733	39.7436
153.477	39.9767
152.325	40.4429
147.716	40.2098
145.988	39.7436
142.531	38.345
138.498	37.1795
139.074	36.9464
139.074	36.2471
139.362	37.6457
140.514	38.8112
141.091	34.8485
141.955	34.6154
143.395	34.1492
145.7	35.3147
147.14	37.8788
148.004	39.9767
151.461	42.5408
160.679	44.1725
167.305	39.0443
168.457	36.9464
168.745	34.3823
167.305	33.2168
166.152	32.5175
166.152	31.8182
166.44	31.352
168.169	32.0513
169.321	32.5175
170.473	33.683
171.337	35.3147
172.202	36.4802
173.066	38.1119
173.93	39.5105
179.403	40.2098
175.37	40.676
173.354	41.6084
172.49	40.676
172.49	39.0443
150.309	36.2471
152.037	34.6154
154.053	34.1492
153.765	34.6154
153.765	36.014
140.802	39.0443
137.346	41.3753
135.905	42.7739
133.601	44.8718
116.605	47.2028
116.029	48.8345
113.436	49.5338
115.453	50.2331
118.045	50.6993
122.078	51.1655
124.383	50.4662
126.975	50
128.992	47.4359
121.79	43.9394
121.214	39.7436
120.926	36.4802
120.926	34.3823
120.638	32.5175
120.638	32.0513
121.79	32.0513
118.909	32.2844
117.181	33.9161
115.741	36.9464
117.757	40.4429
118.621	41.8415
119.774	43.2401
120.35	44.1725
121.502	44.6387
122.942	45.1049
117.181	43.7063
117.181	42.5408
116.317	42.0746
114.877	41.6084
114.012	41.1422
113.724	40.4429
113.724	39.7436
113.724	39.0443
113.724	38.8112
114.012	38.5781
114.3	38.5781
112.86	38.8112
111.708	39.2774
110.844	39.5105
110.844	39.9767
110.844	40.4429
111.996	41.1422
112.86	41.6084
113.148	41.8415
114.012	42.3077
115.453	42.7739
117.181	42.7739
118.045	42.7739
120.062	42.5408
121.502	41.6084
122.654	40.676
121.214	39.2774
114.588	37.8788
107.675	37.4126
107.963	36.9464
108.539	36.4802
108.827	36.7133
96.1523	36.7133
96.7284	37.1795
97.3045	37.6457
97.5926	38.8112
97.8807	40.2098
99.0329	41.8415
100.185	44.1725
105.658	47.2028
113.148	49.3007
115.453	50.9324
122.078	53.9627
122.366	57.2261
122.366	60.2564
122.942	61.655
123.519	62.5874
118.621	63.7529
114.877	62.1212
110.844	62.1212
104.506	61.655
100.185	60.9557
97.8807	61.8881
97.3045	62.3543
104.506	62.8205
104.506	63.2867
102.778	62.8205
100.761	60.2564
101.337	56.0606
103.642	51.1655
105.658	48.6014
85.7819	47.4359
84.3416	41.8415
82.9012	39.0443
82.9012	38.345
83.1893	37.6457
85.2058	38.1119
88.3745	38.8112
90.679	40.2098
92.9835	40.9091
94.1358	41.1422
94.7119	41.8415
95	40.4429
96.1523	39.7436
97.5926	38.8112
98.1687	38.1119
98.4568	37.4126
98.4568	36.9464
95	36.7133
94.7119	36.7133
94.4239	36.4802
93.5597	36.014
93.2716	36.014
92.9835	36.2471
92.9835	36.7133
92.4074	36.7133
91.5432	36.7133
90.679	36.7133
90.1029	37.1795
90.1029	37.4126
90.3909	37.6457
90.679	37.6457
90.9671	37.1795
91.5432	36.4802
90.9671	35.7809
90.9671	35.7809
90.679	35.7809
90.1029	36.2471
90.9671	36.7133
91.5432	38.1119
93.5597	39.5105
95.5761	40.9091
95.5761	39.9767
96.7284	37.4126
97.8807	35.0816
99.6091	31.8182
103.066	30.4196
106.235	29.4872
107.675	28.5548
107.675	29.4872
107.963	29.7203
108.539	32.0513
109.115	35.3147
109.403	39.5105
109.403	44.1725
110.844	51.1655
112.284	52.7972
112.86	55.5944
113.148	57.6923
113.436	59.324
114.3	60.4895
158.374	55.3613
156.934	51.8648
148.004	48.8345
139.65	46.7366
137.922	44.4056
139.362	41.1422
139.362	24.5921
139.074	24.5921
138.21	25.0583
137.058	26.2238
136.77	28.7879
134.177	31.1189
136.77	32.7506
139.362	34.1492
143.395	34.8485
146.852	37.6457
150.021	32.5175
153.765	30.6527
155.494	29.2541
144.259	30.6527
141.955	31.5851
139.074	33.9161
137.346	36.4802
135.329	39.5105
133.601	41.8415
131.872	42.5408
133.601	43.4732
135.617	42.5408
139.074	40.9091
140.514	38.5781
140.802	37.1795
140.802	36.7133
140.226	36.4802
139.074	36.4802
138.786	36.7133
138.786	36.4802
139.938	37.1795
146.564	38.345
152.613	39.2774
153.189	39.7436
153.765	41.1422
152.613	37.1795
150.885	33.2168
149.156	25.7576
147.716	21.0956
143.395	21.5618
139.362	23.4266
138.21	26.69
138.786	28.3217
139.074	30.8858
141.091	33.683
138.498	35.3147
150.309	37.4126
150.309	39.0443
150.885	41.1422
151.173	43.2401
163.272	45.338
161.255	46.9697
158.086	47.4359
154.918	47.4359
154.053	48.1352
154.053	48.6014
154.342	43.9394
154.63	39.7436
154.918	38.5781
155.494	37.6457
156.646	38.345
157.51	38.5781
161.255	39.2774
158.663	40.2098
159.527	40.9091
159.527	41.8415
159.527	43.4732
159.815	45.1049
160.391	46.0373
160.679	46.7366
161.255	47.4359
162.695	48.6014
163.56	49.7669
165.288	50.9324
163.56	53.2634
163.56	54.8951
163.272	56.0606
163.56	56.5268
163.848	57.6923
164.136	54.8951
164.424	52.7972
164.424	46.0373
164.712	43.4732
165.864	42.7739
167.016	42.0746
167.305	40.9091
167.593	39.7436
167.881	37.1795
168.745	32.9837
169.321	26.69
169.609	21.3287
170.473	19.9301
169.321	19.9301
168.169	19.9301
166.44	20.1632
165.576	20.3963
163.56	20.8625
161.831	22.028
161.543	23.4266
161.255	25.7576
160.679	28.0886
161.255	29.021
162.407	29.9534
165	30.4196
166.44	30.8858
167.016	30.4196
165.576	30.1865
163.56	29.7203
162.119	29.4872
161.543	29.4872
161.543	29.4872
161.543	29.4872
161.543	29.2541
161.831	29.4872
162.695	29.4872
165.576	29.9534
167.881	30.4196
169.321	30.4196
168.745	30.4196
168.169	30.4196
168.457	30.1865
168.457	29.9534
168.457	30.1865
169.321	30.1865
170.185	30.4196
170.473	30.4196
170.473	30.4196
170.473	30.4196
171.049	30.4196
172.49	30.4196
174.218	30.1865
173.642	29.9534
173.354	29.7203
173.066	29.4872
172.778	29.2541
172.49	28.7879
171.337	28.0886
169.897	27.3893
169.897	26.9231
169.897	26.4569
171.049	26.4569
170.473	26.69
170.185	26.9231
169.897	27.1562
169.033	27.1562
163.848	27.1562
163.848	26.9231
164.136	26.4569
164.136	26.2238
164.424	25.9907
165	25.2914
165	25.2914
165	25.2914
166.152	25.2914
166.152	25.0583
166.44	24.5921
166.44	24.359
166.728	24.1259
167.016	23.6597
167.016	23.4266
167.305	23.1935
167.881	22.4942
169.033	22.2611
169.897	21.7949
170.473	21.3287
171.337	21.3287
171.914	21.3287
173.066	21.3287
175.37	21.3287
175.947	20.8625
173.642	20.3963
173.066	20.3963
171.914	19.697
170.761	19.4639
170.473	19.4639
169.033	19.4639
167.881	18.9977
167.881	18.5315
167.593	18.5315
167.593	18.0653
167.305	17.366
167.016	17.1329
166.44	17.1329
167.593	16.8998
168.169	16.2005
169.897	15.9674
171.626	15.9674
171.914	15.9674
173.642	16.6667
175.658	17.5991
176.523	18.5315
177.675	19.4639
176.235	20.1632
175.658	20.3963
174.506	20.6294
175.37	20.8625
175.082	21.0956
167.016	21.3287
167.016	22.9604
167.016	24.5921
166.44	25.7576
165.288	27.1562
164.136	28.0886
159.527	28.5548
158.374	28.5548
157.798	28.7879
157.222	28.7879
157.222	29.021
159.527	29.2541
163.272	29.4872
162.407	29.9534
161.831	30.8858
161.255	31.8182
160.391	34.6154
156.646	36.4802
157.51	40.9091
158.086	42.0746
159.527	46.0373
162.695	50.9324
164.712	54.4289
165.576	56.2937
167.593	57.9254
168.457	60.2564
169.033	52.331
170.185	44.8718
170.473	36.4802
170.473	36.014
158.374	36.014
160.679	35.7809
162.407	35.7809
162.984	35.7809
163.272	35.7809
163.56	35.5478
163.848	34.3823
164.136	31.1189
166.44	28.3217
163.848	25.0583
156.358	23.6597
147.716	25.0583
159.527	25.5245
158.663	27.3893
158.663	29.4872
157.798	31.1189
156.934	34.6154
155.782	35.5478
154.918	36.9464
153.765	38.345
153.189	39.7436
152.901	41.8415
150.021	43.7063
146.852	44.4056
144.259	44.4056
146.852	44.4056
148.868	44.4056
152.037	44.1725
154.918	43.2401
157.222	42.5408
159.239	42.3077
162.407	42.3077
166.44	42.3077
169.321	42.7739
170.761	43.4732
171.626	43.7063
172.202	43.9394
172.202	43.7063
172.778	43.7063
173.93	43.007
173.066	42.5408
173.066	42.5408
172.778	43.007
169.321	43.9394
164.136	44.4056
161.255	44.8718
159.815	45.338
159.527	45.338
159.239	45.338
159.239	45.338
159.239	45.338
160.679	44.8718
158.374	43.4732
157.51	42.7739
155.782	42.3077
157.51	42.3077
157.798	41.8415
158.663	41.3753
164.712	41.3753
162.119	41.3753
163.56	41.3753
163.848	41.3753
164.136	41.3753
165.576	41.3753
166.728	41.3753
167.305	41.3753
167.881	41.8415
168.745	42.0746
173.642	42.3077
181.132	42.3077
179.403	42.3077
179.115	42.3077
179.115	42.3077
179.115	41.8415
179.691	41.1422
180.267	40.2098
175.37	39.2774
172.202	37.4126
169.897	35.3147
168.169	34.3823
